6502,6586,6668
6586,6502,6420
6586,6420,6503
6171,6255,6337
6255,6420,6337
6338,6255,6172
6255,6338,6420
6336,6419,6501
6418,6336,6501
6170,6336,6253
6336,6418,6253
6750,6918,6834
6750,6583,6666
6500,6583,6417
6583,6500,6666
6582,6664,6498
5744,5581,5663
5581,5500,5663
5500,5581,5419
5581,5744,5661
5498,5581,5661
5581,5498,5419
5339,5500,5419
5261,5339,5180
5339,5261,5421
5500,5339,5421
6169,6088,6253
6088,6170,6253
5345,5427,5507
5337,5259,5419
5259,5100,5180
5339,5259,5180
5259,5339,5419
5100,5178,5019
5178,5337,5257
5259,5178,5100
5178,5259,5337
5178,5098,5019
5098,5178,5257
5518,5357,5439
5518,5681,5600
5437,5518,5600
5357,5518,5437
5681,5518,5602
5518,5439,5602
6255,6091,6172
6091,6255,6171
6091,6171,6004
5920,6091,6004
6006,6092,6172
6091,6006,6172
6006,5920,5838
6006,6091,5920
6173,6092,6007
5922,5757,5841
5922,5841,6007
6092,5922,6007
6006,5922,6092
5757,5922,5838
5922,6006,5838
6421,6587,6503
5672,5590,5509
5590,5427,5509
5427,5590,5507
5590,5669,5507
5672,5592,5757
5592,5430,5511
5430,5592,5509
5592,5672,5509
5674,5592,5511
5592,5674,5757
4945,5025,5104
5023,4945,5104
5182,5261,5102
5023,5182,5102
5261,5182,5341
5182,5023,5104
4797,4874,4718
6906,6990,7076
6991,6906,7076
6654,6820,6736
6820,6906,6736
6906,6820,6990
6738,6820,6654
6990,6820,6904
6820,6738,6904
6912,7077,6992
6829,6912,6992
6912,6829,6748
7497,7415,7583
7332,7415,7246
7415,7499,7583
7499,7415,7332
7328,7162,7246
7415,7328,7246
7328,7415,7497
7162,7328,7244
7328,7413,7244
7413,7328,7497
7250,7417,7332
7250,7164,7085
7164,7250,7332
7170,7250,7085
7250,7170,7334
7417,7250,7334
7499,7671,7583
7755,7671,7585
7671,7499,7585
6330,6412,6242
6157,6330,6242
6412,6330,6495
6330,6413,6495
6071,5985,6160
5985,5821,5903
5901,5985,6071
5985,5901,5821
6325,6412,6492
6412,6325,6242
6651,6572,6736
6654,6572,6492
6572,6654,6736
8971,8796,8883
8969,8881,9055
8881,8969,8793
8881,8971,9055
8971,8881,8796
8535,8620,8446
8796,8620,8708
8620,8535,8708
447,409,490
409,454,490
409,447,374
335,409,374
409,335,345
532,491,571
571,491,528
491,448,528
493,532,577
493,577,535
454,493,535
1742,1861,1799
1861,1919,1799
1919,1861,1983
1801,1861,1742
1853,1910,1790
1851,1910,1972
1910,1851,1790
1910,1853,1974
1856,1735,1795
1735,1856,1793
1504,1618,1562
1563,1504,1449
1504,1563,1618
1675,1735,1793
1675,1618,1735
1618,1675,1562
1734,1675,1793
1562,1675,1617
1675,1734,1617
1849,1787,1729
1906,1787,1849
1787,1669,1729
1787,1906,1848
1787,1727,1669
1787,1848,1727
1968,2029,2091
1906,2029,1968
2549,2617,2683
2617,2549,2484
2543,2677,2610
2229,2104,2168
2104,2229,2167
2354,2421,2484
2228,2165,2102
2102,2165,2038
2165,2100,2038
2165,2226,2100
1671,1612,1730
1614,1674,1732
2097,1974,2035
1975,1914,2036
1856,1914,1793
1914,1854,1793
1914,1975,1854
1914,1977,2036
1914,1856,1977
9189,9364,9274
9275,9100,9190
9189,9275,9364
9275,9189,9100
9630,9718,9806
9895,9718,9807
9718,9895,9806
9630,9717,9541
9717,9630,9806
10073,9983,10161
9012,9098,9187
6356,6439,6521
6439,6605,6521
6690,6775,6858
6774,6690,6858
8225,8313,8400
8313,8487,8400
5868,5707,5788
5707,5627,5788
6031,5868,5950
6196,6115,6033
6115,6196,6279
6607,6690,6523
6690,6607,6775
6358,6441,6523
6441,6607,6523
6936,6853,7021
6769,6853,6685
6853,6768,6685
6768,6853,6936
6602,6769,6685
6602,6518,6436
6518,6602,6685
6853,6937,7021
6937,6853,6769
6438,6520,6355
6438,6604,6520
6438,6356,6521
6604,6438,6521
5865,5946,5784
5946,5865,6028
6029,6111,5947
6029,6192,6111
6192,6029,6112
5783,5864,5944
5946,5864,5784
5542,5383,5463
6108,6188,6025
6188,6107,6025
5782,5621,5701
5150,5071,5229
5469,5549,5630
4758,4914,4835
4682,4758,4604
4758,4682,4836
4914,4758,4836
4835,4913,4757
3484,3331,3414
3484,3617,3557
3344,3203,3276
3420,3344,3276
3344,3420,3414
3344,3414,3256
3203,3344,3256
3492,3420,3564
3420,3492,3414
3492,3484,3414
3484,3492,3617
3777,3707,3854
3707,3832,3854
3832,3707,3685
3707,3562,3685
4146,4071,3995
4071,4146,4223
4146,4068,4221
4068,4145,4221
4068,4146,3995
4068,3995,3915
4070,3997,4147
3997,4072,4147
4072,3997,3923
3923,3997,3849
3997,3921,3849
3921,3997,4070
3846,3773,3920
3773,3847,3920
3773,3701,3627
3701,3773,3846
4681,4526,4604
4681,4835,4757
4758,4681,4604
4681,4758,4835
4524,4374,4450
4374,4524,4447
4526,4602,4450
4602,4524,4450
4524,4602,4680
4680,4602,4757
4602,4681,4757
4681,4602,4526
4372,4446,4295
4378,4225,4299
4453,4378,4299
4225,4149,4299
4299,4149,4223
3999,4149,4074
4149,4225,4074
4149,4071,4223
4071,4149,3999
4224,4300,4375
4375,4300,4452
4300,4378,4452
4378,4300,4225
3995,3844,3915
3844,3764,3915
5781,5699,5620
5861,5699,5781
5699,5538,5620
5538,5699,5619
4749,4905,4826
4750,4827,4675
4827,4749,4675
4749,4827,4905
4905,5062,4982
4982,5141,5060
5141,5219,5060
5062,5141,4982
5141,5062,5221
5539,5460,5621
5137,4978,5058
5137,5295,5214
5140,5217,5059
5217,5138,5059
5138,5217,5296
5217,5140,5297
5378,5539,5457
5378,5217,5297
5460,5378,5297
5378,5460,5539
5296,5378,5457
5217,5378,5296
5700,5539,5621
5781,5700,5862
5700,5781,5620
5539,5700,5620
5700,5782,5862
5782,5700,5621
10660,10743,10565
10743,10660,10837
10741,10833,10919
10831,10741,10919
10743,10923,10833
10923,10837,11015
10923,10743,10837
11368,11461,11547
10749,10663,10572
10665,10749,10572
11558,11469,11380
10837,10925,11015
10925,10837,10747
10397,10574,10481
10574,10665,10481
11107,11018,10928
10755,10845,10668
10845,10755,10934
10654,10831,10738
10741,10654,10563
10654,10741,10831
10468,10652,10558
10030,10207,10116
10207,10294,10384
9946,10035,9856
10120,10035,10212
10123,9946,10038
10123,10215,10298
10215,10123,10038
10123,10298,10212
10035,10123,10212
10123,10035,9946
9239,9327,9153
9327,9504,9414
9327,9239,9417
9504,9327,9417
9237,9327,9414
9327,9237,9153
9769,9594,9682
9769,9682,9859
9946,9769,9859
9769,9946,9856
9679,9769,9856
9594,9769,9679
9767,9679,9856
9767,9591,9679
9672,9584,9497
9672,9587,9762
9587,9672,9497
10204,10290,10114
10383,10290,10467
10290,10380,10467
10380,10290,10204
10028,9939,10116
9408,9495,9318
9584,9495,9408
9761,9938,9850
9673,9761,9850
9673,9588,9498
9673,9498,9585
9761,9673,9585
9673,9850,9763
9588,9673,9763
12073,11894,11986
11894,12073,11984
11181,11360,11271
11537,11360,11450
10559,10383,10467
11091,11181,11271
10736,10649,10558
10652,10736,10558
9496,9671,9585
7688,7773,7856
7773,7688,7602
8890,8980,9064
8980,9155,9064
9155,8980,9068
8980,8893,9068
8721,8808,8633
8548,8721,8633
8808,8721,8896
8721,8548,8635
8721,8811,8896
8811,8721,8635
8283,8197,8371
8197,8026,8114
8110,8197,8283
8197,8110,8026
8286,8197,8114
8197,8286,8371
10479,10302,10395
10479,10395,10572
10663,10479,10572
10479,10663,10569
10479,10569,10392
10302,10479,10392
8715,8802,8627
8802,8978,8887
8978,8802,8890
8802,8715,8890
8802,8887,8713
8627,8802,8713
8543,8715,8627
8543,8454,8369
8454,8543,8627
8456,8543,8369
8719,8545,8633
8808,8719,8633
8893,8719,8808
9939,9852,10030
9852,9674,9764
9852,9939,9762
9674,9852,9762
9941,9852,9764
9852,9941,10030
15109,15027,15195
15027,14941,14862
14941,15027,15109
15539,15723,15634
15723,15804,15634
17944,17777,17861
17691,17777,17609
17524,17691,17609
17691,17775,17861
17777,17691,17861
17273,17358,17443
17360,17273,17443
17187,17273,17102
17273,17187,17358
17530,17360,17443
17269,17183,17355
17183,17269,17099
17013,17183,17099
17024,17109,16938
17024,16936,17107
17196,17109,17281
17109,17194,17281
17194,17365,17281
17194,17024,17107
17024,17194,17109
17367,17451,17540
17451,17367,17281
17196,17367,17283
17367,17196,17281
16936,16852,16766
16852,16681,16766
16852,17024,16938
17024,16852,16936
16681,16508,16592
16592,16508,16419
16508,16334,16419
16334,16508,16423
9955,10133,10044
10133,9955,10047
10848,11027,10934
10848,10671,10758
10755,10848,10934
10848,10755,10671
10857,11036,10941
11036,11120,10941
11209,11120,11299
11120,11214,11299
11214,11120,11036
11120,11031,10941
11031,11120,11209
10487,10580,10671
10671,10580,10758
10580,10675,10758
10675,10580,10491
10755,10577,10671
10577,10487,10671
10577,10755,10668
10487,10577,10400
11039,10948,11127
11305,11217,11396
11217,11039,11127
10590,10682,10498
10588,10681,10766
10681,10588,10497
11572,11485,11663
11388,11209,11299
11209,11388,11295
10585,10675,10491
10144,10234,10319
10588,10411,10497
10411,10320,10497
10411,10234,10320
10234,10411,10319
9970,10060,9881
10060,10237,10147
10060,9970,10148
10237,10060,10148
10949,10861,10770
10860,11039,10947
11039,10860,10948
12741,12652,12562
12473,12652,12561
12652,12473,12562
12653,12474,12563
12653,12563,12742
12653,12741,12562
12474,12653,12562
9627,9539,9715
9539,9362,9451
9452,9364,9541
9364,9452,9274
9803,9627,9715
9892,9803,9715
9979,9891,10070
9980,9892,10071
9980,9803,9892
9891,9980,10070
9803,9980,9891
10698,10783,10605
10783,10698,10875
10251,10428,10337
10074,10251,10161
9983,10074,10161
10074,9983,9895
8922,8836,9012
10243,10328,10153
10328,10243,10420
10066,10243,10153
10154,10066,9976
10066,10154,10243
13077,13166,12987
13077,12987,12898
12990,13077,12898
13077,12990,13169
8615,8702,8528
10306,10220,10396
10220,10304,10396
10304,10220,10129
10222,10134,10045
10222,10306,10399
10309,10222,10399
10222,10309,10134
10483,10306,10396
10306,10483,10399
9780,9869,9693
9869,9780,9956
10225,10309,10402
10309,10225,10134
8901,8992,9077
8992,8901,8816
8901,8726,8816
8901,8813,8726
9329,9241,9421
9241,9329,9152
9338,9250,9428
9250,9338,9162
9074,9250,9162
9250,9074,9166
9858,9771,9948
9508,9329,9421
10055,10232,10143
10232,10318,10143
10053,10142,9964
10142,10055,9964
10232,10142,10316
10142,10232,10055
9876,9787,9964
10055,9876,9964
10318,10231,10143
10231,10317,10141
9603,9511,9424
9511,9603,9689
9603,9779,9689
9779,9603,9692
9692,9606,9783
10761,10677,10583
10678,10855,10762
10765,10855,10678
10679,10495,10586
10764,10679,10586
10944,10855,10765
10855,10944,11034
11123,10944,11035
10944,11123,11034
10943,10856,10764
10856,10679,10764
10679,10856,10765
10856,10944,10765
10856,10943,11035
10944,10856,11035
10854,10943,10764
10677,10854,10764
10854,10761,10940
10761,10854,10677
11033,10854,10940
10854,11033,10943
11122,11033,11211
11033,11122,10943
11483,11391,11569
11483,11569,11661
11570,11483,11661
11301,11481,11391
11391,11481,11569
11567,11481,11390
11481,11301,11390
11929,12019,11842
12019,12198,12106
12196,12018,12106
12196,12104,12018
11930,11751,11842
12019,11930,11842
11930,12019,12106
12018,11930,12106
12641,12731,12820
12822,12731,12644
12731,12910,12820
12731,12822,12910
12907,12728,12820
12728,12641,12820
11833,11919,11738
11919,12010,12096
12010,11919,11833
11297,11389,11478
11482,11389,11300
11478,11389,11568
11389,11482,11568
11210,11121,11300
11389,11210,11300
11210,11389,11297
11210,11297,11118
11032,11210,11118
11210,11032,11121
10939,11032,11118
10853,11032,10939
9870,10049,9957
9779,9870,9957
9870,9692,9783
9870,9779,9692
10049,10135,9957
10052,9963,10141
9963,10052,9873
10578,10669,10485
10853,10676,10762
9953,10046,10132
10135,10046,9957
10567,10477,10662
10398,10308,10485
10219,10042,10132
10308,10219,10132
10219,10308,10398
11384,11475,11562
11475,11655,11562
11475,11294,11386
11475,11384,11294
11473,11381,11292
11384,11473,11292
11381,11473,11559
11473,11384,11562
11473,11651,11559
11651,11473,11562
11565,11657,11745
11655,11565,11745
11657,11565,11478
11475,11565,11655
11478,11565,11386
11565,11475,11386
12625,12715,12804
12979,13064,12885
13064,12974,12885
12974,13064,13152
13064,13244,13152
13064,12979,13158
13244,13064,13158
12712,12533,12625
12712,12625,12804
12890,12712,12804
12712,12622,12533
12528,12350,12443
12171,12350,12257
12974,12796,12885
12796,12881,12704
12796,12974,12881
12881,12792,12704
12792,12881,12970
12792,12970,12877
12700,12792,12877
13149,13059,12969
13059,13149,13237
13238,13148,13060
13148,12970,13060
13148,13056,12970
13056,13148,13234
13330,13238,13152
13244,13330,13152
14401,14393,14570
13771,13860,13682
13424,13244,13337
13424,13602,13507
13330,13424,13507
13424,13330,13244
13424,13337,13517
13602,13424,13517
13431,13250,13343
13250,13431,13337
13250,13337,13158
14058,13876,13974
14058,13974,14165
14058,14253,14143
14253,14058,14165
13960,13863,13782
13876,13960,13782
13960,14058,14143
14058,13960,13876
13703,13792,13610
13524,13703,13610
13616,13703,13524
13792,13703,13885
12984,13070,12890
12979,13070,13158
13070,12979,12890
13070,13250,13158
12078,11900,11992
11720,11900,11811
11814,11900,11720
11900,11814,11992
11643,11554,11465
12266,12356,12447
12356,12177,12263
12266,12177,12356
12177,12266,12087
12442,12530,12620
12886,12708,12797
12530,12708,12620
12708,12799,12620
12799,12708,12886
12172,12351,12260
12351,12442,12260
12442,12351,12530
12351,12172,12258
12081,12172,12260
12174,12081,12260
12081,12174,11994
12444,12623,12534
12713,12626,12534
12623,12713,12534
12626,12537,12447
12537,12626,12716
12629,12537,12716
13883,13976,13798
13706,13883,13798
13532,13353,13442
13620,13706,13798
13620,13532,13442
13976,13887,13798
13804,13887,13981
13710,13620,13798
13620,13710,13532
13887,13710,13798
13710,13887,13804
13807,13895,13717
13893,13807,13713
14430,14338,14516
14668,14660,14830
14644,14660,14483
14860,14775,14932
14847,14775,14692
14775,14847,14932
14775,14860,14740
14644,14556,14740
14571,14401,14570
13146,13055,13233
13146,12968,13055
12251,12343,12165
12343,12251,12431
12703,12794,12616
11718,11541,11632
11718,11632,11811
11896,11718,11811
12525,12617,12704
12617,12796,12704
12076,12168,12254
12168,12347,12254
12168,12078,12257
12347,12168,12257
12072,12251,12165
12072,11893,11984
12164,12072,11984
12251,12072,12164
12166,12073,11986
12076,12166,11986
12344,12166,12254
12166,12076,12254
12164,12252,12342
12073,12252,12164
12252,12432,12342
12166,12252,12073
12252,12344,12432
12252,12166,12344
11716,11808,11895
11540,11716,11630
11628,11537,11714
11808,11628,11714
11628,11716,11540
11716,11628,11808
11810,11719,11630
11716,11810,11630
11810,11716,11895
11901,11812,11990
11454,11362,11540
12619,12705,12797
12708,12619,12797
12619,12708,12530
14684,14783,14868
14585,14684,14495
14684,14585,14783
13777,13683,13862
13860,13773,13682
13683,13773,13862
14319,14231,14414
14231,14319,14140
14048,14231,14140
14231,14048,14137
13957,13777,13862
13777,13957,13869
13957,14048,13869
14048,13957,14137
13421,13597,13512
13777,13597,13683
13506,13421,13329
13597,13506,13683
13506,13597,13421
13154,13242,13333
13154,13066,12976
13062,13154,12976
13154,13062,13242
12799,12978,12888
12978,13066,13157
13066,12978,12886
12978,12799,12886
13068,12978,13157
12978,13068,12888
13339,13251,13160
13248,13339,13160
13248,13068,13157
13068,13248,13160
13425,13245,13333
13066,13245,13157
13245,13154,13333
13154,13245,13066
14148,14060,13970
14148,14056,14235
14056,14148,13970
14324,14148,14235
14056,14145,14235
14145,14056,13968
14054,14145,13968
14145,14054,14233
14056,13879,13968
13879,14056,13970
13877,14054,13968
13068,12981,12888
12981,13068,13160
12805,12894,12716
12805,12983,12894
12983,12805,12891
12626,12805,12716
12805,12713,12891
12713,12805,12626
12894,12986,12807
12986,12894,13073
709,666,620
666,647,579
620,666,579
666,736,647
736,666,757
666,709,757
804,852,757
709,804,757
804,709,755
852,804,907
978,941,1038
897,941,847
941,897,995
1038,941,995
4904,4748,4826
4748,4825,4672
4825,4748,4904
4823,4900,4745
4900,4822,4745
4822,4900,4978
4978,4900,5058
4987,4831,4909
5144,4986,5065
5144,5303,5222
4987,5146,5065
5463,5384,5543
5384,5464,5543
5464,5384,5304
5303,5384,5463
4443,4597,4520
4597,4443,4521
3626,3701,3772
3701,3626,3551
4065,3918,3992
3918,4065,3990
3993,4143,4066
4143,4217,4066
4217,4143,4292
4143,4219,4292
4070,4144,3996
4219,4144,4295
4144,4220,4295
4220,4144,4070
4370,4445,4292
4219,4370,4292
4370,4219,4295
4446,4370,4295
3411,3553,3483
3341,3411,3483
3411,3341,3269
3411,3269,3338
3269,3129,3198
3129,3269,3200
3061,3129,3200
3129,3061,2990
3482,3552,3624
3552,3483,3625
3550,3482,3624
3697,3550,3624
3482,3550,3410
3550,3697,3623
3550,3478,3410
3478,3550,3623
3770,3697,3624
3695,3841,3767
3841,3695,3769
3914,3841,3769
3841,3914,3988
4517,4595,4672
4595,4748,4672
4365,4517,4440
4288,4365,4440
4365,4288,4213
4365,4213,4289
4593,4669,4515
4669,4823,4745
4062,3914,3989
4138,4062,3989
4062,4138,4213
4062,4213,4137
3988,4062,4137
3914,4062,3988
3914,3842,3989
3770,3842,3697
3697,3842,3769
3842,3914,3769
3690,3763,3836
3763,3690,3618
4364,4287,4212
4439,4287,4364
4212,4287,4136
4287,4439,4363
4822,4668,4745
4591,4668,4744
4668,4822,4744
1095,1046,994
1095,1044,1146
1095,994,1044
1046,1095,1148
896,944,994
896,946,849
896,994,946
756,896,849
711,896,756
944,896,711
1951,2011,2073
1951,1889,2011
1364,1418,1310
1476,1418,1364
1531,1418,1476
1418,1363,1310
1363,1418,1475
1418,1531,1475
1252,1201,1148
1361,1252,1307
1767,1887,1826
1706,1648,1590
1649,1706,1590
1947,1887,2008
1887,1947,1826
2130,2069,2196
2454,2324,2389
2324,2454,2387
2258,2324,2387
2197,2324,2258
2584,2654,2719
2521,2654,2584
2719,2654,2788
2654,2521,2588
2654,2721,2788
2721,2654,2588
2651,2518,2584
2651,2584,2719
2583,2716,2647
2518,2583,2453
2583,2651,2716
2651,2583,2518
2516,2583,2647
2583,2516,2453
2917,2984,2847
2984,2915,2847
2915,2984,3052
2920,2853,2988
3199,3128,3060
3128,2988,3060
3476,3622,3548
1531,1588,1475
1646,1588,1704
1647,1531,1589
1647,1588,1531
1647,1764,1704
1588,1647,1704
1821,1763,1704
1763,1646,1704
1646,1763,1703
1530,1646,1587
1473,1530,1587
1530,1473,1417
1530,1588,1646
1530,1417,1475
1588,1530,1475
1702,1762,1819
1760,1702,1819
1762,1645,1703
1645,1587,1703
1645,1529,1587
1529,1645,1586
1645,1702,1586
1702,1645,1762
1762,1881,1819
1702,1644,1586
1644,1702,1760
1701,1643,1585
1643,1701,1759
1644,1701,1585
1701,1644,1760
2508,2575,2444
2508,2642,2575
2508,2446,2576
2642,2508,2576
1880,1760,1819
1880,2002,1938
2002,2064,1938
2782,2713,2849
2783,2713,2647
2713,2783,2849
2645,2782,2712
2645,2713,2782
2446,2510,2576
2510,2643,2576
2643,2510,2577
1643,1700,1581
1635,1700,1754
1700,1635,1581
1700,1643,1759
2186,2248,2312
2058,2117,1993
1932,2058,1993
2058,1932,1999
2058,2186,2117
1937,2062,1999
2187,2062,2125
3188,3119,3052
3119,2981,3052
3188,3260,3330
3402,3260,3333
3260,3402,3330
2711,2643,2577
2981,3049,2913
3049,2980,2913
3049,3119,3187
3119,3049,2981
3259,3401,3328
3259,3119,3188
3259,3188,3330
3401,3259,3330
3259,3328,3187
3119,3259,3187
3616,3688,3543
3688,3616,3762
3690,3616,3544
3616,3690,3762
3328,3472,3398
3472,3543,3398
3401,3472,3328
3472,3616,3543
3472,3401,3544
3616,3472,3544
3254,3324,3395
3257,3326,3186
3396,3326,3470
3470,3326,3398
3326,3257,3398
3048,3186,3115
1076,1128,1026
1130,1076,1025
1076,1130,1180
1128,1076,1180
1076,968,1025
968,1076,1026
1400,1453,1343
1400,1509,1453
1455,1403,1512
1455,1345,1403
1400,1455,1509
1455,1400,1345
1288,1237,1343
1237,1135,1186
1237,1182,1135
1182,1237,1288
1340,1397,1451
1288,1397,1340
1451,1397,1508
1397,1288,1343
1453,1397,1343
1397,1453,1508
1035,984,936
1035,936,988
1088,1035,988
1035,1088,1137
1135,1084,1186
1035,1084,984
1033,1084,1135
1084,1033,984
1186,1084,1137
1084,1035,1137
1290,1238,1181
1238,1134,1181
1134,1238,1187
1238,1290,1344
1238,1293,1187
1293,1238,1344
2044,1985,2107
1985,1863,1923
1985,2047,2107
2047,1985,1923
1922,1801,1863
1985,1922,1863
1922,1985,2044
1922,2044,1983
1861,1922,1983
1922,1861,1801
1926,2050,1988
1866,1926,1988
2050,2110,1988
2048,2110,2173
2110,2048,1988
2053,1928,1993
2113,2053,2179
2053,2117,2179
2117,2053,1993
2050,1991,2113
1991,2053,2113
2053,1991,1928
1928,1991,1867
1991,1926,1867
1926,1991,2050
1871,1932,1993
1928,1871,1993
2238,2113,2179
2301,2238,2365
2307,2238,2179
2238,2307,2365
1570,1628,1686
1628,1570,1511
1570,1686,1627
1513,1570,1627
3105,3175,3035
3242,3175,3315
3175,3245,3315
3175,3105,3245
2688,2554,2622
2756,2688,2622
2688,2620,2554
2250,2379,2313
2379,2442,2313
2630,2495,2565
2695,2630,2764
2700,2630,2565
2630,2700,2764
2630,2561,2495
2561,2630,2695
2301,2430,2363
2430,2493,2363
2430,2301,2365
2430,2561,2493
2495,2430,2365
2561,2430,2495
2626,2692,2559
2493,2626,2559
2561,2626,2493
2692,2626,2761
2626,2695,2761
2626,2561,2695
2620,2487,2554
2487,2620,2552
2487,2422,2357
2422,2487,2552
2424,2295,2359
2554,2424,2489
2424,2359,2489
2487,2424,2554
2295,2424,2357
2424,2487,2357
3183,3112,3044
3112,3183,3252
3184,3046,3115
3184,3324,3254
2772,2838,2706
2904,3042,2971
2834,2904,2971
2973,3112,3042
2904,2973,3042
2973,2904,2838
3112,2973,3044
3607,3754,3677
3754,3607,3681
3602,3532,3677
3532,3607,3677
3607,3532,3462
3046,2978,3115
2978,3048,3115
2909,2978,3046
2978,2909,2841
2708,2841,2774
2642,2708,2575
2841,2708,2775
2708,2642,2775
2637,2573,2706
2573,2637,2503
2503,2637,2565
2637,2700,2565
2909,2975,2840
2975,2909,3046
3058,3127,3198
3129,3058,3198
3058,3129,2990
3267,3408,3338
3336,3408,3267
3122,3194,3054
3194,3127,3054
3127,3194,3267
3194,3336,3267
2846,2997,2927
2846,2723,2997
2656,2723,2790
2676,2558,2641
2558,2509,2641
2558,2457,2393
2509,2558,2393
2773,2676,2641
2514,2581,2648
2579,2514,2648
2514,2579,2445
2582,2512,2646
2512,2579,2646
2512,2582,2450
2579,2512,2445
2377,2512,2450
2512,2377,2445
2320,2194,2225
2377,2320,2225
2194,2320,2259
2320,2377,2450
2388,2320,2450
2320,2388,2259
2785,2854,2717
2785,2646,2715
2646,2785,2717
2851,2785,2715
1949,2072,2008
1887,1949,2008
2133,2072,2198
2072,2133,2008
2452,2585,2517
2452,2322,2390
2590,2676,2737
2558,2590,2457
2590,2558,2676
2585,2705,2649
2705,2590,2737
2590,2705,2585
3478,3549,3407
3549,3695,3622
3695,3549,3623
3549,3478,3623
3549,3476,3407
3476,3549,3622
2456,2521,2389
2521,2456,2588
2456,2522,2588
2522,2456,2391
2582,2519,2450
2519,2388,2450
3839,3984,3911
3839,3912,3984
3474,3619,3545
3693,3620,3548
3620,3475,3548
4513,4437,4362
4438,4286,4363
4513,4438,4591
4286,4438,4362
4438,4513,4362
3912,4060,3984
3986,4061,4136
4060,3986,4136
3986,4060,3912
4058,3983,4134
3983,3838,3911
4059,3983,3911
3983,4059,4134
4135,4059,3984
4060,4135,3984
4457,4535,4611
4535,4689,4611
4535,4664,4689
4845,4768,4924
4768,4664,4751
4664,4768,4689
4768,4845,4689
4923,5003,5080
4923,4845,5003
5401,5481,5321
5562,5481,5401
5481,5400,5321
5722,5804,5884
5884,5804,5967
5804,5885,5967
5885,5804,5723
6046,6129,6211
6130,6294,6212
6294,6130,6214
6626,6542,6710
6050,5968,5886
6050,6131,5968
5969,6050,5886
6050,5969,6132
6965,6880,6795
6880,6965,7049
7132,7302,7217
7312,7133,7225
7133,7049,7225
8775,8951,8862
8341,8166,8254
8082,7908,7995
8168,8082,7995
8517,8429,8343
6716,6632,6800
6884,6716,6800
6969,6884,6800
6884,6969,7053
6630,6464,6548
6464,6630,6547
6380,6464,6547
6464,6380,6298
5564,5642,5482
5449,5564,5482
5616,5537,5458
5537,5616,5683
6630,6798,6714
6714,6798,6882
6968,6884,7053
7730,7818,7903
7818,7990,7903
7990,7818,7904
7992,7905,8080
8166,8253,8080
8253,8341,8427
8341,8253,8166
8252,8338,8164
7729,7810,7901
7810,7729,7642
7991,7819,7902
4209,4131,4262
4036,4131,3987
4262,4131,4157
4131,4036,4157
4282,4209,4353
4369,4282,4444
4282,4353,4444
4209,4282,4151
4282,4228,4151
4228,4282,4369
4678,4832,4751
4985,4832,4910
4832,4754,4910
4754,4832,4678
4117,4039,3968
3961,4021,3885
4021,3932,3885
3932,4021,4082
4082,4021,4158
3694,3556,3632
3413,3556,3419
3556,3563,3419
3563,3556,3694
3781,3694,3853
3929,3781,3853
3781,3929,3855
3490,3558,3632
3556,3490,3632
3490,3556,3413
3490,3413,3347
3416,3490,3347
3558,3490,3416
3696,3558,3621
3558,3696,3632
3768,3696,3835
3696,3768,3632
4078,4228,4153
4003,4078,4153
4228,4078,4151
4078,4003,3929
4078,4002,4151
4002,4078,3929
4156,4006,4082
4232,4156,4082
4156,4307,4230
4307,4156,4232
4081,4231,4157
4081,4155,4231
4036,4081,4157
4081,4036,3930
4407,4308,4231
4308,4262,4157
4231,4308,4157
4306,4407,4231
4306,4155,4230
4155,4306,4231
3761,3898,3835
3761,3696,3621
3696,3761,3835
3898,3761,3825
3689,3761,3621
3761,3689,3825
3926,4075,4002
4075,4209,4151
4002,4075,4151
4075,3926,3987
4131,4075,3987
4075,4131,4209
3893,3817,3748
3817,3893,3961
4039,3893,3968
3893,4039,3961
3899,3751,3826
3325,3258,3185
3397,3258,3325
3189,3258,3329
3258,3397,3329
3397,3469,3329
3329,3469,3400
3469,3541,3400
3541,3469,3610
3609,3744,3674
3744,3609,3676
3817,3744,3676
3744,3817,3885
3539,3609,3674
3539,3469,3397
3539,3397,3467
3609,3539,3467
3539,3674,3610
3469,3539,3610
3250,3182,3110
3253,3182,3322
3182,3250,3322
3251,3416,3347
3251,3327,3416
3272,3251,3347
3265,3197,3132
3327,3197,3265
3251,3197,3327
2061,1941,2001
2122,2061,2001
2061,2041,1944
1941,2061,1944
2061,2122,2192
2252,2378,2317
2378,2439,2317
2439,2378,2497
2378,2441,2497
2378,2252,2314
2441,2378,2314
2256,2132,2192
2061,2132,2041
2132,2061,2192
2132,2137,2041
2132,2256,2137
2264,2256,2374
2386,2264,2443
2264,2374,2443
2256,2264,2137
2264,2386,2263
2154,2264,2263
2264,2154,2137
2776,2916,2845
2776,2845,2709
2628,2776,2709
2703,2776,2628
2907,2974,3045
2770,2704,2636
2704,2568,2636
2568,2704,2638
3059,2982,3125
2916,2982,3059
3051,2982,2911
3051,3189,3125
2982,3051,3125
2767,2836,2701
2972,3041,3110
2507,2572,2443
2572,2507,2628
2374,2507,2443
2439,2507,2374
2507,2570,2628
2570,2507,2439
2629,2562,2694
2496,2562,2629
2562,2496,2431
2562,2431,2494
1083,1145,1043
1100,1031,1043
1145,1100,1043
1205,1100,1145
1031,1100,1099
1100,1203,1099
